Speaker Analysis Results (sorted by duration)
===========================================

Total speakers found: 11261

Speaker Name                                  | Duration (hours)
spk_en_el_v2_11                                  |           0.07
ZH_B00010_S01280                                 |           0.07
ar_vo_238                                        |           0.07
ZH_B00010_S07021                                 |           0.07
ZH_B00010_S00861                                 |           0.07
spk_en_el_v2_146                                 |           0.07
ZH_B00000_S07550                                 |           0.07
pablo_en_vo                                      |           0.07
nate_en_vo                                       |           0.07
corp_en_vo                                       |           0.07
Emirati_591                                      |           0.07
ZH_B00010_S01090                                 |           0.07
quagmire_en_vo                                   |           0.07
ZH_B00010_S08950                                 |           0.07
spk_en_el_v2_353                                 |           0.07
ZH_B00000_S07100                                 |           0.07
ZH_B00010_S06171                                 |           0.07
ZH_B00010_S06201                                 |           0.07
mono_ml_72                                       |           0.07
spk_en_el_v2_346                                 |           0.07
ZH_B00010_S00151                                 |           0.07
spk_en_el_v2_20                                  |           0.07
spk_en_el_v2_342                                 |           0.07
Emirati_706                                      |           0.07
mono_ml_40                                       |           0.07
parker_en_vo                                     |           0.07
ZH_B00000_S03900                                 |           0.07
ajablu_en_vo                                     |           0.07
lynda_en_vo                                      |           0.07
spk_en_el_v2_139                                 |           0.07
ZH_B00010_S07071                                 |           0.07
lean_en_vo                                       |           0.07
spk_en_el_v2_94                                  |           0.07
spk_en_el_v2_458                                 |           0.07
ZH_B00000_S07150                                 |           0.07
mono_ml_56                                       |           0.07
spk_en_el_v2_61                                  |           0.07
ZH_B00010_S03781                                 |           0.07
ZH_B00010_S04051                                 |           0.07
ar_vo_646                                        |           0.07
ar_vo_626                                        |           0.07
ZH_B00010_S08960                                 |           0.07
ar_vo_549                                        |           0.07
ZH_B00010_S01901                                 |           0.07
ar_vo_403                                        |           0.07
ZH_B00010_S07721                                 |           0.07
ar_vo_183                                        |           0.07
spk_en_el_v2_273                                 |           0.07
ZH_B00000_S03060                                 |           0.07
ar_vo_548                                        |           0.07
mono_ml_49                                       |           0.07
spk_en_el_v2_455                                 |           0.07
ZH_B00010_S07460                                 |           0.07
ar_vo_327                                        |           0.07
mono_ml_43                                       |           0.07
natsa_en_vo                                      |           0.07
angela_en_vo                                     |           0.07
tomas_en_vo                                      |           0.07
Emirati_3467                                     |           0.07
spk_en_el_v2_188                                 |           0.07
spk_en_el_v2_105                                 |           0.07
dalviso_en_vo                                    |           0.07
mono_ml_24                                       |           0.07
ZH_B00010_S05221                                 |           0.07
mono_ml_31                                       |           0.07
spk_en_el_v2_22                                  |           0.07
ZH_B00000_S06750                                 |           0.07
spk_en_el_v2_77                                  |           0.07
ZH_B00010_S01820                                 |           0.07
balde_en_vo                                      |           0.07
spk_en_el_v2_58                                  |           0.07
ZH_B00000_S08130                                 |           0.07
ZH_B00010_S05910                                 |           0.07
mono_ml_2                                        |           0.07
ZH_B00000_S09350                                 |           0.07
ar_vo_269                                        |           0.07
ZH_B00000_S07980                                 |           0.07
ZH_B00010_S06131                                 |           0.07
ar_vo_374                                        |           0.07
ar_vo_522                                        |           0.07
ar_vo_675                                        |           0.07
spk_en_el_v2_333                                 |           0.07
ZH_B00010_S07120                                 |           0.07
ZH_B00010_S06400                                 |           0.07
ar_vo_281                                        |           0.07
ar_vo_619                                        |           0.07
ZH_B00010_S06300                                 |           0.07
articul_en_vo                                    |           0.07
ar_vo_91                                         |           0.07
spk_sp_ar_751                                    |           0.07
ZH_B00010_S07481                                 |           0.07
attonborough_en_vo                               |           0.07
ZH_B00000_S01980                                 |           0.07
ar_vo_642                                        |           0.07
monni_en_vo                                      |           0.07
spk_en_el_v2_180                                 |           0.07
ZH_B00000_S01830                                 |           0.07
egorov_en_vo                                     |           0.07
spk_en_el_v2_79                                  |           0.07
ZH_B00010_S07161                                 |           0.07
sampir_en_vo                                     |           0.07
ZH_B00010_S07110                                 |           0.07
ZH_B00000_S09320                                 |           0.07
expl_en_vo                                       |           0.07
ZH_B00010_S06271                                 |           0.07
ar_vo_2                                          |           0.07
spk_en_el_v2_160                                 |           0.07
ZH_B00010_S03191                                 |           0.07
ZH_B00000_S03770                                 |           0.07
spk_en_el_v2_196                                 |           0.07
ar_vo_684                                        |           0.07
ZH_B00000_S02400                                 |           0.07
Emirati_1459                                     |           0.07
ar_vo_627                                        |           0.07
ZH_B00000_S08780                                 |           0.07
spk_en_el_v2_149                                 |           0.07
brian_en_vo                                      |           0.07
ZH_B00010_S08690                                 |           0.07
ZH_B00010_S06670                                 |           0.07
ZH_B00000_S00480                                 |           0.07
ZH_B00010_S05581                                 |           0.07
orian_en_vo                                      |           0.07
ZH_B00000_S04070                                 |           0.07
jane_en_vo                                       |           0.07
carley_en_vo                                     |           0.07
mono_ml_68                                       |           0.07
ar_vo_49                                         |           0.07
ZH_B00000_S07410                                 |           0.07
becka_en_vo                                      |           0.07
ZH_B00000_S07750                                 |           0.07
ZH_B00010_S06191                                 |           0.07
spk_en_el_v2_197                                 |           0.07
ZH_B00000_S00640                                 |           0.07
ZH_B00010_S00300                                 |           0.07
ar_vo_564                                        |           0.07
mono_ml_51                                       |           0.07
ZH_B00010_S06140                                 |           0.07
ar_vo_629                                        |           0.07
ZH_B00010_S06170                                 |           0.07
ar_vo_152                                        |           0.07
linda_en_vo                                      |           0.07
ar_vo_421                                        |           0.07
Emirati_285                                      |           0.07
atpcre_en_vo                                     |           0.07
ducle_en_vo                                      |           0.07
spk_en_el_v2_186                                 |           0.07
mono_ml_60                                       |           0.07
ZH_B00010_S06371                                 |           0.07
spk_en_el_v2_354                                 |           0.07
ar_vo_680                                        |           0.07
ar_vo_162                                        |           0.07
ZH_B00010_S03680                                 |           0.07
ar_vo_470                                        |           0.07
spk_en_el_v2_71                                  |           0.07
spk_en_el_v2_147                                 |           0.07
th_en_vo                                         |           0.07
jrtsar_en_vo                                     |           0.07
jina_en_vo                                       |           0.07
ar_vo_474                                        |           0.07
gamer_en_vo                                      |           0.07
ar_vo_618                                        |           0.07
revi_en_vo                                       |           0.07
ZH_B00010_S03751                                 |           0.07
ZH_B00010_S01080                                 |           0.07
spk_en_el_v2_6                                   |           0.07
ar_vo_258                                        |           0.07
ar_vo_144                                        |           0.07
boativa_en_vo                                    |           0.07
ZH_B00010_S09000                                 |           0.07
ZH_B00010_S01711                                 |           0.07
ar_vo_636                                        |           0.07
ZH_B00000_S03560                                 |           0.07
spk_en_el_v2_67                                  |           0.07
ZH_B00010_S05591                                 |           0.07
spk_en_el_v2_206                                 |           0.07
ar_vo_245                                        |           0.07
mono_ml_30                                       |           0.07
ZH_B00010_S08391                                 |           0.07
bbake_en_vo                                      |           0.07
mj_en_vo                                         |           0.07
ZH_B00010_S03841                                 |           0.07
dakiya_en_vo                                     |           0.07
ZH_B00010_S07191                                 |           0.07
ZH_B00010_S01951                                 |           0.07
casvo_en_vo                                      |           0.07
cstani_en_vo                                     |           0.07
spk_en_el_v2_337                                 |           0.07
spk_en_el_v2_181                                 |           0.07
ZH_B00010_S00671                                 |           0.07
spk_en_el_v2_164                                 |           0.07
spk_en_el_v2_359                                 |           0.07
ZH_B00000_S06490                                 |           0.07
ZH_B00010_S00660                                 |           0.07
ar_vo_682                                        |           0.07
ZH_B00010_S01390                                 |           0.07
ZH_B00010_S00220                                 |           0.07
mono_ml_34                                       |           0.07
ZH_B00010_S07010                                 |           0.07
spk_ar_el_v2_354                                 |           0.07
ZH_B00000_S01260                                 |           0.07
ZH_B00000_S01890                                 |           0.07
ZH_B00010_S05431                                 |           0.07
ZH_B00010_S08390                                 |           0.07
ar_vo_384                                        |           0.07
ZH_B00000_S03590                                 |           0.07
spk_en_el_v2_165                                 |           0.07
will_en_vo                                       |           0.07
ar_vo_500                                        |           0.07
spk_en_el_v2_270                                 |           0.07
ar_vo_402                                        |           0.07
ZH_B00000_S09870                                 |           0.07
ZH_B00010_S00200                                 |           0.07
spk_en_el_v2_172                                 |           0.07
spk_en_el_v2_284                                 |           0.07
bportony_en_vo                                   |           0.07
ZH_B00010_S06611                                 |           0.07
ZH_B00000_S09640                                 |           0.07
spk_en_el_v2_352                                 |           0.07
dave_en_vo                                       |           0.07
ar_vo_182                                        |           0.07
spk_en_el_v2_120                                 |           0.07
lngoo_en_vo                                      |           0.07
nelah_en_vo                                      |           0.07
ZH_B00010_S05920                                 |           0.07
ar_vo_368                                        |           0.07
spk_en_el_v2_242                                 |           0.07
ZH_B00010_S03490                                 |           0.07
spk_en_el_v2_264                                 |           0.07
carlf_en_vo                                      |           0.07
ZH_B00010_S06331                                 |           0.07
spk_en_el_v2_347                                 |           0.07
ZH_B00010_S01841                                 |           0.07
spk_en_el_v2_184                                 |           0.07
mono_ml_64                                       |           0.07
locut_en_vo                                      |           0.07
spk_en_el_v2_96                                  |           0.07
donald_en_vo                                     |           0.07
ZH_B00000_S07890                                 |           0.07
ZH_B00000_S04750                                 |           0.07
ame_en_vo                                        |           0.07
spk_en_el_v2_247                                 |           0.07
ar_vo_395                                        |           0.07
spk_en_el_v2_437                                 |           0.07
kent_en_vo                                       |           0.07
ar_vo_330                                        |           0.07
ZH_B00000_S04970                                 |           0.07
spk_en_el_v2_318                                 |           0.07
ZH_B00010_S01391                                 |           0.07
ZH_B00000_S07880                                 |           0.07
ZH_B00010_S06341                                 |           0.07
ar_vo_100                                        |           0.07
jon_en_vo                                        |           0.07
yane_en_vo                                       |           0.07
ar_vo_271                                        |           0.07
spk_en_el_v2_243                                 |           0.07
spk_en_el_v2_297                                 |           0.07
spk_en_el_v2_399                                 |           0.07
ar_vo_614                                        |           0.07
ZH_B00000_S06440                                 |           0.07
ZH_B00000_S09820                                 |           0.07
ZH_B00000_S06790                                 |           0.07
ZH_B00010_S03281                                 |           0.07
boby_en_vo                                       |           0.07
ar_vo_494                                        |           0.07
ZH_B00000_S02510                                 |           0.07
djx_en_vo                                        |           0.07
spk_en_el_v2_341                                 |           0.06
ar_vo_678                                        |           0.06
mono_ml_71                                       |           0.06
ar_vo_565                                        |           0.06
mono_ml_35                                       |           0.06
Emirati_1730                                     |           0.06
ZH_B00000_S04390                                 |           0.06
ZH_B00010_S08360                                 |           0.06
ar_vo_352                                        |           0.06
spk_en_el_v2_46                                  |           0.06
ZH_B00010_S06181                                 |           0.06
ar_vo_203                                        |           0.06
ZH_B00000_S02240                                 |           0.06
spk_en_el_v2_16                                  |           0.06
spk_en_el_v2_421                                 |           0.06
ZH_B00010_S09050                                 |           0.06
ar_vo_316                                        |           0.06
hawai_en_vo                                      |           0.06
spk_en_el_v2_173                                 |           0.06
ZH_B00010_S07201                                 |           0.06
alexv_en_vo                                      |           0.06
spk_en_el_v2_388                                 |           0.06
spk_en_el_v2_288                                 |           0.06
ZH_B00000_S00440                                 |           0.06
ar_vo_191                                        |           0.06
spk_en_el_v2_30                                  |           0.06
game_en_vo                                       |           0.06
ZH_B00010_S01940                                 |           0.06
befl_en_vo                                       |           0.06
ZH_B00000_S07030                                 |           0.06
ZH_B00010_S06130                                 |           0.06
spk_en_el_v2_322                                 |           0.06
ZH_B00000_S02740                                 |           0.06
ar_vo_616                                        |           0.06
jun_en_vo                                        |           0.06
bob_en_vo                                        |           0.06
mono_ml_27                                       |           0.06
ar_vo_336                                        |           0.06
spk_en_el_v2_250                                 |           0.06
ar_vo_643                                        |           0.06
tina_en_vo                                       |           0.06
koyle_en_vo                                      |           0.06
spk_en_el_v2_81                                  |           0.06
embu_en_vo                                       |           0.06
mono_ml_63                                       |           0.06
spk_en_el_v2_66                                  |           0.06
ar_vo_335                                        |           0.06
ZH_B00000_S02820                                 |           0.06
mono_ml_4                                        |           0.06
spk_sp_en_370                                    |           0.06
spk_en_el_v2_170                                 |           0.06
ani_en_vo                                        |           0.06
spk_en_el_v2_285                                 |           0.06
natasha_en_vo                                    |           0.06
olly_en_vo                                       |           0.06
ZH_B00000_S03050                                 |           0.06
ar_vo_538                                        |           0.06
ar_vo_488                                        |           0.06
Emirati_991                                      |           0.06
ar_vo_528                                        |           0.06
ar_vo_432                                        |           0.06
spk_en_el_v2_62                                  |           0.06
ZH_B00000_S08550                                 |           0.06
ZH_B00010_S07500                                 |           0.06
spk_en_el_v2_467                                 |           0.06
ZH_B00010_S06930                                 |           0.06
mono_ml_59                                       |           0.06
spk_en_el_v2_36                                  |           0.06
ZH_B00010_S05341                                 |           0.06
deep_en_vo                                       |           0.06
ZH_B00010_S09640                                 |           0.06
ZH_B00010_S06321                                 |           0.06
sonar_en_vo                                      |           0.06
ZH_B00010_S06161                                 |           0.06
tucker_en_vo                                     |           0.06
spk_en_el_v2_367                                 |           0.06
amiraw_en_vo                                     |           0.06
mono_ml_42                                       |           0.06
ar_vo_554                                        |           0.06
ar_vo_286                                        |           0.06
ZH_B00000_S01450                                 |           0.06
paul_en_vo                                       |           0.06
spk_en_el_v2_142                                 |           0.06
ZH_B00010_S07440                                 |           0.06
ZH_B00010_S07080                                 |           0.06
ragin_en_vo                                      |           0.06
jason_en_vo                                      |           0.06
ar_vo_29                                         |           0.06
aranolto_en_vo                                   |           0.06
xena_en_vo                                       |           0.06
ZH_B00010_S06200                                 |           0.06
spk_en_el_v2_345                                 |           0.06
ZH_B00000_S07450                                 |           0.06
ar_vo_307                                        |           0.06
ZH_B00010_S01650                                 |           0.06
ZH_B00000_S04710                                 |           0.06
mono_ml_62                                       |           0.06
jonny_en_vo                                      |           0.06
spk_en_el_v2_17                                  |           0.06
ZH_B00010_S06311                                 |           0.06
ZH_B00010_S05511                                 |           0.06
ZH_B00010_S01670                                 |           0.06
peter_en_vo                                      |           0.06
ar_vo_202                                        |           0.06
spk_en_el_v2_465                                 |           0.06
ar_vo_181                                        |           0.06
mono_ml_3                                        |           0.06
ar_vo_46                                         |           0.06
ZH_B00000_S04770                                 |           0.06
ZH_B00010_S03171                                 |           0.06
spk_en_el_v2_229                                 |           0.06
paulste_en_vo                                    |           0.06
ZH_B00010_S03540                                 |           0.06
ar_vo_85                                         |           0.06
ZH_B00010_S03130                                 |           0.06
ZH_B00000_S00580                                 |           0.06
ZH_B00010_S09320                                 |           0.06
zoro_en_vo                                       |           0.06
ZH_B00010_S04641                                 |           0.06
ZH_B00010_S00261                                 |           0.06
ar_vo_298                                        |           0.06
ZH_B00010_S00230                                 |           0.06
ZH_B00010_S05411                                 |           0.06
mono_ml_36                                       |           0.06
ar_vo_251                                        |           0.06
ZH_B00000_S02440                                 |           0.06
ZH_B00010_S07980                                 |           0.06
ZH_B00000_S06020                                 |           0.06
mono_ml_11                                       |           0.06
spk_en_el_v2_52                                  |           0.06
spk_ar_el_v2_4                                   |           0.06
ZH_B00010_S01581                                 |           0.06
spk_en_el_v2_430                                 |           0.06
mono_ml_53                                       |           0.06
spk_en_el_v2_362                                 |           0.06
ZH_B00010_S05211                                 |           0.06
spk_en_el_v2_76                                  |           0.06
ZH_B00010_S08331                                 |           0.06
ar_vo_242                                        |           0.06
ZH_B00010_S04060                                 |           0.06
ZH_B00000_S04620                                 |           0.06
spk_en_el_v2_351                                 |           0.06
spk_en_el_v2_87                                  |           0.06
kit_en_vo                                        |           0.06
ZH_B00000_S07760                                 |           0.06
ZH_B00010_S03900                                 |           0.06
spk_en_el_v2_53                                  |           0.06
oggy_en_vo                                       |           0.06
ZH_B00010_S01701                                 |           0.06
ar_vo_621                                        |           0.06
grol_en_vo                                       |           0.06
ar_vo_54                                         |           0.06
spk_en_el_v2_220                                 |           0.06
gustavo_en_vo                                    |           0.06
ZH_B00010_S04761                                 |           0.06
spk_en_el_v2_299                                 |           0.06
spk_en_el_v2_138                                 |           0.06
spk_en_el_v2_115                                 |           0.06
spk_en_el_v2_272                                 |           0.06
ar_vo_625                                        |           0.06
ZH_B00010_S05410                                 |           0.06
ZH_B00000_S09080                                 |           0.06
ZH_B00010_S03250                                 |           0.06
mono_ml_50                                       |           0.06
ZH_B00010_S06361                                 |           0.06
spk_en_el_v2_15                                  |           0.06
ZH_B00010_S08061                                 |           0.06
ar_vo_457                                        |           0.06
ZH_B00010_S03520                                 |           0.06
Emirati_447                                      |           0.06
ar_vo_105                                        |           0.06
ZH_B00010_S00960                                 |           0.06
brad_en_vo                                       |           0.06
ZH_B00010_S09210                                 |           0.06
ZH_B00000_S07560                                 |           0.06
ZH_B00000_S06610                                 |           0.06
spk_en_el_v2_292                                 |           0.06
den_en_vo                                        |           0.06
ZH_B00010_S07471                                 |           0.06
ZH_B00010_S03121                                 |           0.06
ar_vo_383                                        |           0.06
ZH_B00000_S06240                                 |           0.06
ZH_B00010_S06210                                 |           0.06
ZH_B00010_S08890                                 |           0.06
ZH_B00000_S08530                                 |           0.06
ar_vo_376                                        |           0.06
aliraza_en_vo                                    |           0.06
ar_vo_495                                        |           0.06
ZH_B00010_S08970                                 |           0.06
spk_en_el_v2_51                                  |           0.06
ZH_B00010_S03791                                 |           0.06
paulski_en_vo                                    |           0.06
ZH_B00010_S08650                                 |           0.06
mchambe_en_vo                                    |           0.06
ZH_B00000_S04570                                 |           0.06
mono_ml_47                                       |           0.06
spk_en_el_v2_309                                 |           0.06
ZH_B00010_S02690                                 |           0.06
ar_vo_654                                        |           0.06
spk_en_el_v2_255                                 |           0.06
ZH_B00000_S03010                                 |           0.06
mono_ml_10                                       |           0.06
ZH_B00010_S06731                                 |           0.06
Emirati_3056                                     |           0.06
andre_en_vo                                      |           0.06
mono_ml_38                                       |           0.06
ZH_B00000_S03700                                 |           0.06
ar_vo_117                                        |           0.06
ZH_B00010_S05500                                 |           0.06
ZH_B00010_S07081                                 |           0.06
ar_vo_171                                        |           0.06
spk_en_el_v2_183                                 |           0.06
ZH_B00000_S07110                                 |           0.06
ZH_B00000_S01280                                 |           0.06
ZH_B00010_S08940                                 |           0.06
spk_en_el_v2_218                                 |           0.06
ar_vo_720                                        |           0.06
spk_en_el_v2_466                                 |           0.06
ZH_B00010_S05460                                 |           0.06
ZH_B00000_S08770                                 |           0.06
spk_en_el_v2_443                                 |           0.06
spk_en_el_v2_127                                 |           0.06
ar_vo_86                                         |           0.06
ZH_B00000_S01630                                 |           0.06
ZH_B00010_S05401                                 |           0.06
spk_en_el_v2_334                                 |           0.06
ar_vo_303                                        |           0.06
ZH_B00010_S02771                                 |           0.06
mono_ml_21                                       |           0.06
ar_vo_255                                        |           0.06
ar_vo_71                                         |           0.06
spk_en_el_v2_56                                  |           0.06
kris_en_vo                                       |           0.06
ZH_B00000_S01550                                 |           0.06
ZH_B00010_S02010                                 |           0.06
ZH_B00010_S06650                                 |           0.06
ar_vo_635                                        |           0.06
modula_en_vo                                     |           0.06
ZH_B00000_S05900                                 |           0.06
ZH_B00010_S06160                                 |           0.06
ZH_B00010_S04670                                 |           0.06
ZH_B00010_S04171                                 |           0.06
ZH_B00000_S05270                                 |           0.06
spk_en_el_v2_214                                 |           0.06
ZH_B00000_S03140                                 |           0.06
miss_en_vo                                       |           0.06
ZH_B00000_S09110                                 |           0.06
spk_en_el_v2_266                                 |           0.06
ZH_B00000_S01400                                 |           0.06
spk_sp_ar_1161                                   |           0.06
ar_vo_361                                        |           0.06
ar_vo_34                                         |           0.06
ar_vo_205                                        |           0.06
ZH_B00000_S05860                                 |           0.06
ZH_B00010_S02980                                 |           0.06
spk_en_el_v2_12                                  |           0.06
mono_ml_19                                       |           0.06
Emirati_1000                                     |           0.06
spk_en_el_v2_85                                  |           0.06
spk_sp_en_166                                    |           0.06
spk_en_el_v2_449                                 |           0.06
spk_en_el_v2_39                                  |           0.06
spk_en_el_v2_207                                 |           0.06
spk_en_el_v2_158                                 |           0.06
turby_en_vo                                      |           0.06
spk_en_el_v2_464                                 |           0.06
spk_ar_el_v2_64                                  |           0.06
richie_en_vo                                     |           0.06
ar_vo_48                                         |           0.06
ar_vo_489                                        |           0.06
ZH_B00000_S03150                                 |           0.06
spk_en_el_v2_305                                 |           0.06
ZH_B00010_S01561                                 |           0.06
ZH_B00010_S07510                                 |           0.06
ZH_B00010_S05071                                 |           0.06
spk_en_el_v2_262                                 |           0.06
ZH_B00000_S02790                                 |           0.06
ZH_B00010_S07551                                 |           0.06
Emirati_600                                      |           0.06
ZH_B00010_S08700                                 |           0.06
spk_en_el_v2_140                                 |           0.06
spk_en_el_v2_97                                  |           0.06
ZH_B00010_S08850                                 |           0.06
spk_en_el_v2_80                                  |           0.06
ZH_B00000_S08990                                 |           0.06
ZH_B00010_S09300                                 |           0.06
spk_en_el_v2_168                                 |           0.06
ar_vo_317                                        |           0.06
spk_sp_ar_176                                    |           0.06
ZH_B00000_S03780                                 |           0.06
ZH_B00010_S03650                                 |           0.06
ZH_B00000_S03580                                 |           0.06
spk_en_el_v2_253                                 |           0.06
spk_en_el_v2_23                                  |           0.06
ZH_B00000_S04740                                 |           0.06
mono_ml_9                                        |           0.06
ar_vo_586                                        |           0.06
dayan_en_vo                                      |           0.06
ar_vo_143                                        |           0.06
ZH_B00000_S03160                                 |           0.06
amy_en_vo                                        |           0.06
ar_vo_292                                        |           0.06
ZH_B00000_S02590                                 |           0.06
spk_en_el_v2_390                                 |           0.06
mono_ml_41                                       |           0.06
dharisov_en_vo                                   |           0.06
ar_vo_27                                         |           0.06
Emirati_3505                                     |           0.06
spk_en_el_v2_321                                 |           0.06
ZH_B00010_S02751                                 |           0.06
ZH_B00000_S06380                                 |           0.06
ZH_B00000_S00830                                 |           0.06
ar_vo_151                                        |           0.06
ken_en_vo                                        |           0.06
ZH_B00010_S08520                                 |           0.06
spk_en_el_v2_45                                  |           0.06
spk_en_el_v2_143                                 |           0.06
ZH_B00000_S02170                                 |           0.06
rossyg_en_vo                                     |           0.06
ZH_B00010_S05480                                 |           0.06
ar_vo_539                                        |           0.06
ZH_B00000_S05120                                 |           0.06
ZH_B00010_S05470                                 |           0.06
ZH_B00010_S03170                                 |           0.06
spk_sp_ar_73                                     |           0.06
thena_en_vo                                      |           0.06
ZH_B00010_S05611                                 |           0.06
spk_en_el_v2_277                                 |           0.06
spk_en_el_v2_150                                 |           0.06
spk_en_el_v2_178                                 |           0.06
jonathan_en_vo                                   |           0.06
ar_vo_244                                        |           0.06
ZH_B00000_S09290                                 |           0.06
Emirati_2425                                     |           0.06
ZH_B00000_S00110                                 |           0.06
spk_en_el_v2_433                                 |           0.06
ZH_B00000_S04550                                 |           0.06
spk_en_el_v2_60                                  |           0.06
ar_vo_405                                        |           0.06
Emirati_543                                      |           0.06
ZH_B00010_S06250                                 |           0.06
richmiles_en_vo                                  |           0.06
ar_vo_346                                        |           0.06
spk_en_el_v2_0                                   |           0.06
mary_en_vo                                       |           0.06
ZH_B00000_S05210                                 |           0.06
ZH_B00000_S04500                                 |           0.06
ZH_B00010_S00651                                 |           0.06
ar_vo_502                                        |           0.06
ZH_B00000_S04030                                 |           0.06
ZH_B00010_S07661                                 |           0.06
spk_en_el_v2_226                                 |           0.06
holdm_en_vo                                      |           0.06
ar_vo_583                                        |           0.06
ZH_B00000_S05590                                 |           0.06
mono_ml_25                                       |           0.06
jovoguy_en_vo                                    |           0.06
spk_en_el_v2_212                                 |           0.06
ZH_B00000_S02060                                 |           0.06
duglas_en_vo                                     |           0.06
ZH_B00000_S03500                                 |           0.06
spk_en_el_v2_317                                 |           0.06
spk_en_el_v2_19                                  |           0.06
ar_vo_560                                        |           0.06
spk_en_el_v2_55                                  |           0.06
mono_ml_65                                       |           0.06
ar_vo_578                                        |           0.06
ZH_B00000_S02750                                 |           0.06
ZH_B00010_S06700                                 |           0.06
spk_en_el_v2_163                                 |           0.06
mono_ml_14                                       |           0.06
ZH_B00010_S05441                                 |           0.06
spk_en_el_v2_156                                 |           0.06
ZH_B00000_S03090                                 |           0.06
ar_vo_406                                        |           0.06
spk_en_el_v2_348                                 |           0.06
ZH_B00000_S05230                                 |           0.06
spk_en_el_v2_83                                  |           0.06
mono_ml_55                                       |           0.06
spk_en_el_v2_157                                 |           0.06
spk_ar_el_v2_32                                  |           0.06
spk_en_el_v2_257                                 |           0.06
ar_vo_671                                        |           0.06
etherium_en_vo                                   |           0.06
ZH_B00010_S08880                                 |           0.06
spk_en_el_v2_34                                  |           0.06
spk_en_el_v2_235                                 |           0.06
amanda_en_vo                                     |           0.06
sam_en_vo                                        |           0.06
ZH_B00010_S07060                                 |           0.06
ar_vo_77                                         |           0.06
spk_en_el_v2_198                                 |           0.06
ZH_B00010_S00120                                 |           0.06
spk_en_el_v2_246                                 |           0.06
spk_sp_en_57                                     |           0.06
ZH_B00010_S00450                                 |           0.06
tavi_en_vo                                       |           0.06
ar_vo_58                                         |           0.06
ar_vo_297                                        |           0.06
ZH_B00010_S05930                                 |           0.06
spk_en_el_v2_328                                 |           0.06
ZH_B00010_S02650                                 |           0.06
ZH_B00000_S03730                                 |           0.06
ar_vo_674                                        |           0.06
ZH_B00000_S04630                                 |           0.06
spk_en_el_v2_237                                 |           0.06
jimang_en_vo                                     |           0.06
spk_en_el_v2_225                                 |           0.06
spk_sp_en_297                                    |           0.06
spk_en_el_v2_442                                 |           0.06
dune_en_vo                                       |           0.06
spk_en_el_v2_355                                 |           0.06
spk_en_el_v2_245                                 |           0.06
spk_en_el_v2_100                                 |           0.06
spk_en_el_v2_240                                 |           0.06
spk_en_el_v2_463                                 |           0.06
