Speaker Analysis Results (sorted by duration)
===========================================

Total speakers found: 7891

Speaker Name                                  | Duration (hours)
spk_sp_ar_383                                    |           0.00
Emirati_3334                                     |           0.00
spk_sp_en_344                                    |           0.00
Emirati_516                                      |           0.00
Emirati_241                                      |           0.00
spk_sp_ar_185                                    |           0.00
Emirati_2804                                     |           0.00
Emirati_3819                                     |           0.00
Emirati_125                                      |           0.00
spk_sp_ar_38                                     |           0.00
Emirati_2219                                     |           0.00
Emirati_867                                      |           0.00
Emirati_1738                                     |           0.00
Emirati_190                                      |           0.00
Emirati_3032                                     |           0.00
Emirati_2820                                     |           0.00
spk_sp_en_175                                    |           0.00
spk_sp_ar_1378                                   |           0.00
spk_sp_ar_178                                    |           0.00
Emirati_507                                      |           0.00
spk_sp_ar_580                                    |           0.00
Emirati_338                                      |           0.00
Emirati_3593                                     |           0.00
spk_sp_ar_1086                                   |           0.00
spk_sp_ar_883                                    |           0.00
spk_sp_ar_330                                    |           0.00
Emirati_2413                                     |           0.00
spk_sp_ar_1009                                   |           0.00
Emirati_366                                      |           0.00
Emirati_684                                      |           0.00
Emirati_3918                                     |           0.00
spk_sp_ar_1057                                   |           0.00
Emirati_180                                      |           0.00
spk_sp_ar_1275                                   |           0.00
Emirati_3522                                     |           0.00
Emirati_1547                                     |           0.00
Emirati_1169                                     |           0.00
Emirati_3079                                     |           0.00
Emirati_1126                                     |           0.00
spk_sp_ar_1750                                   |           0.00
spk_sp_ar_1422                                   |           0.00
Emirati_267                                      |           0.00
Emirati_695                                      |           0.00
Emirati_1623                                     |           0.00
Emirati_4074                                     |           0.00
spk_sp_en_95                                     |           0.00
Emirati_2597                                     |           0.00
spk_sp_en_253                                    |           0.00
spk_sp_ar_1103                                   |           0.00
spk_sp_ar_81                                     |           0.00
spk_sp_ar_235                                    |           0.00
spk_sp_ar_1615                                   |           0.00
spk_sp_ar_1624                                   |           0.00
Emirati_1725                                     |           0.00
Emirati_3367                                     |           0.00
spk_sp_ar_1414                                   |           0.00
Emirati_1116                                     |           0.00
spk_sp_en_393                                    |           0.00
Emirati_3132                                     |           0.00
spk_sp_ar_104                                    |           0.00
Emirati_2159                                     |           0.00
Emirati_847                                      |           0.00
Emirati_689                                      |           0.00
Emirati_227                                      |           0.00
spk_sp_ar_207                                    |           0.00
spk_sp_en_122                                    |           0.00
Emirati_3460                                     |           0.00
spk_sp_ar_405                                    |           0.00
Emirati_925                                      |           0.00
Emirati_213                                      |           0.00
Emirati_449                                      |           0.00
Emirati_1620                                     |           0.00
Emirati_3730                                     |           0.00
spk_sp_ar_97                                     |           0.00
Emirati_1911                                     |           0.00
Emirati_1785                                     |           0.00
spk_sp_en_245                                    |           0.00
spk_sp_ar_101                                    |           0.00
Emirati_1002                                     |           0.00
Emirati_153                                      |           0.00
Emirati_2461                                     |           0.00
Emirati_186                                      |           0.00
Emirati_1013                                     |           0.00
Emirati_249                                      |           0.00
Emirati_1572                                     |           0.00
spk_sp_ar_1232                                   |           0.00
spk_sp_ar_1131                                   |           0.00
spk_sp_ar_66                                     |           0.00
spk_sp_ar_134                                    |           0.00
Emirati_2233                                     |           0.00
spk_sp_ar_1113                                   |           0.00
Emirati_288                                      |           0.00
spk_sp_ar_52                                     |           0.00
spk_sp_en_65                                     |           0.00
spk_sp_ar_893                                    |           0.00
spk_sp_ar_1539                                   |           0.00
Emirati_876                                      |           0.00
Emirati_177                                      |           0.00
spk_sp_ar_294                                    |           0.00
Emirati_290                                      |           0.00
Emirati_677                                      |           0.00
Emirati_2222                                     |           0.00
Emirati_1552                                     |           0.00
spk_sp_ar_568                                    |           0.00
Emirati_488                                      |           0.00
Emirati_2971                                     |           0.00
Emirati_4004                                     |           0.00
Emirati_527                                      |           0.00
spk_sp_ar_1085                                   |           0.00
Emirati_1278                                     |           0.00
Emirati_1137                                     |           0.00
spk_sp_ar_313                                    |           0.00
spk_sp_ar_576                                    |           0.00
Emirati_2756                                     |           0.00
spk_sp_ar_1089                                   |           0.00
spk_sp_ar_1024                                   |           0.00
Emirati_1383                                     |           0.00
Emirati_2528                                     |           0.00
spk_sp_en_183                                    |           0.00
spk_sp_en_267                                    |           0.00
Emirati_1089                                     |           0.00
Emirati_3345                                     |           0.00
Emirati_134                                      |           0.00
spk_sp_en_170                                    |           0.00
spk_sp_en_331                                    |           0.00
spk_sp_ar_357                                    |           0.00
Emirati_548                                      |           0.00
spk_sp_ar_913                                    |           0.00
Emirati_2693                                     |           0.00
spk_sp_ar_304                                    |           0.00
spk_sp_ar_1099                                   |           0.00
Emirati_312                                      |           0.00
spk_sp_ar_856                                    |           0.00
Emirati_2251                                     |           0.00
Emirati_99                                       |           0.00
Emirati_1147                                     |           0.00
Emirati_3236                                     |           0.00
Emirati_4026                                     |           0.00
Emirati_1699                                     |           0.00
spk_sp_ar_543                                    |           0.00
spk_sp_ar_182                                    |           0.00
Emirati_726                                      |           0.00
spk_sp_en_3                                      |           0.00
Emirati_664                                      |           0.00
spk_sp_en_421                                    |           0.00
spk_sp_ar_1682                                   |           0.00
spk_sp_ar_1153                                   |           0.00
Emirati_425                                      |           0.00
Emirati_178                                      |           0.00
spk_sp_ar_1256                                   |           0.00
Emirati_1365                                     |           0.00
Emirati_248                                      |           0.00
Emirati_3904                                     |           0.00
Emirati_299                                      |           0.00
spk_sp_en_349                                    |           0.00
Emirati_890                                      |           0.00
spk_sp_en_329                                    |           0.00
spk_sp_ar_1181                                   |           0.00
Emirati_1948                                     |           0.00
spk_sp_ar_54                                     |           0.00
spk_sp_en_251                                    |           0.00
spk_sp_en_385                                    |           0.00
Emirati_1567                                     |           0.00
Emirati_1356                                     |           0.00
Emirati_546                                      |           0.00
Emirati_399                                      |           0.00
Emirati_3449                                     |           0.00
Emirati_937                                      |           0.00
Emirati_206                                      |           0.00
spk_sp_ar_123                                    |           0.00
Emirati_467                                      |           0.00
spk_sp_ar_301                                    |           0.00
spk_sp_ar_1296                                   |           0.00
Emirati_1902                                     |           0.00
Emirati_391                                      |           0.00
Emirati_3323                                     |           0.00
Emirati_1906                                     |           0.00
Emirati_3087                                     |           0.00
Emirati_3626                                     |           0.00
Emirati_397                                      |           0.00
Emirati_1197                                     |           0.00
Emirati_4057                                     |           0.00
spk_sp_ar_748                                    |           0.00
Emirati_801                                      |           0.00
Emirati_2431                                     |           0.00
Emirati_283                                      |           0.00
Emirati_3977                                     |           0.00
spk_sp_ar_282                                    |           0.00
Emirati_1229                                     |           0.00
Emirati_1892                                     |           0.00
Emirati_598                                      |           0.00
Emirati_1129                                     |           0.00
spk_sp_ar_107                                    |           0.00
Emirati_2228                                     |           0.00
Emirati_3410                                     |           0.00
Emirati_3603                                     |           0.00
Emirati_1372                                     |           0.00
spk_sp_ar_729                                    |           0.00
spk_sp_en_408                                    |           0.00
Emirati_1334                                     |           0.00
Emirati_3539                                     |           0.00
Emirati_2314                                     |           0.00
spk_sp_ar_1310                                   |           0.00
Emirati_624                                      |           0.00
Emirati_433                                      |           0.00
Emirati_1312                                     |           0.00
Emirati_3315                                     |           0.00
spk_sp_ar_646                                    |           0.00
Emirati_3290                                     |           0.00
spk_sp_ar_1030                                   |           0.00
spk_sp_ar_1346                                   |           0.00
Emirati_1396                                     |           0.00
Emirati_1575                                     |           0.00
Emirati_3876                                     |           0.00
Emirati_3787                                     |           0.00
spk_sp_ar_465                                    |           0.00
Emirati_4275                                     |           0.00
spk_sp_en_64                                     |           0.00
spk_sp_ar_259                                    |           0.00
Emirati_2864                                     |           0.00
spk_sp_en_222                                    |           0.00
Emirati_2475                                     |           0.00
Emirati_2822                                     |           0.00
Emirati_3351                                     |           0.00
Emirati_827                                      |           0.00
spk_sp_ar_1512                                   |           0.00
spk_sp_ar_1780                                   |           0.00
Emirati_795                                      |           0.00
spk_sp_en_74                                     |           0.00
spk_sp_ar_661                                    |           0.00
Emirati_1213                                     |           0.00
Emirati_594                                      |           0.00
spk_sp_ar_425                                    |           0.00
spk_sp_ar_1007                                   |           0.00
spk_sp_ar_1436                                   |           0.00
Emirati_973                                      |           0.00
Emirati_1614                                     |           0.00
Emirati_788                                      |           0.00
Emirati_1600                                     |           0.00
spk_sp_ar_901                                    |           0.00
Emirati_3009                                     |           0.00
Emirati_3031                                     |           0.00
spk_sp_ar_1133                                   |           0.00
spk_sp_ar_1690                                   |           0.00
spk_sp_ar_87                                     |           0.00
Emirati_531                                      |           0.00
spk_sp_ar_1590                                   |           0.00
Emirati_629                                      |           0.00
Emirati_1108                                     |           0.00
spk_sp_ar_1359                                   |           0.00
Emirati_3245                                     |           0.00
Emirati_1370                                     |           0.00
spk_sp_ar_234                                    |           0.00
spk_sp_ar_1194                                   |           0.00
Emirati_4463                                     |           0.00
Emirati_625                                      |           0.00
Emirati_4085                                     |           0.00
spk_sp_ar_1418                                   |           0.00
Emirati_422                                      |           0.00
Emirati_2261                                     |           0.00
Emirati_3491                                     |           0.00
spk_sp_en_279                                    |           0.00
Emirati_1557                                     |           0.00
spk_sp_ar_158                                    |           0.00
Emirati_1027                                     |           0.00
Emirati_1798                                     |           0.00
spk_sp_en_92                                     |           0.00
spk_sp_en_209                                    |           0.00
spk_sp_ar_1032                                   |           0.00
Emirati_2740                                     |           0.00
Emirati_485                                      |           0.00
spk_sp_ar_705                                    |           0.00
Emirati_818                                      |           0.00
Emirati_2259                                     |           0.00
spk_sp_ar_110                                    |           0.00
Emirati_4062                                     |           0.00
spk_sp_en_354                                    |           0.00
spk_sp_ar_163                                    |           0.00
spk_sp_ar_1122                                   |           0.00
spk_sp_ar_1529                                   |           0.00
Emirati_2677                                     |           0.00
spk_sp_en_169                                    |           0.00
Emirati_2376                                     |           0.00
Emirati_2258                                     |           0.00
Emirati_240                                      |           0.00
Emirati_344                                      |           0.00
Emirati_123                                      |           0.00
Emirati_758                                      |           0.00
spk_sp_en_269                                    |           0.00
spk_sp_ar_990                                    |           0.00
Emirati_1506                                     |           0.00
spk_sp_ar_241                                    |           0.00
Emirati_2961                                     |           0.00
Emirati_2166                                     |           0.00
spk_sp_ar_418                                    |           0.00
spk_sp_ar_830                                    |           0.00
Emirati_3142                                     |           0.00
Emirati_4289                                     |           0.00
spk_sp_en_110                                    |           0.00
spk_sp_ar_567                                    |           0.00
Emirati_1242                                     |           0.00
Emirati_1376                                     |           0.00
Emirati_2865                                     |           0.00
spk_sp_ar_1212                                   |           0.00
Emirati_1427                                     |           0.00
spk_sp_ar_395                                    |           0.00
spk_sp_ar_102                                    |           0.00
Emirati_784                                      |           0.00
Emirati_638                                      |           0.00
spk_sp_ar_437                                    |           0.00
Emirati_2497                                     |           0.00
Emirati_1201                                     |           0.00
spk_sp_en_196                                    |           0.00
Emirati_3968                                     |           0.00
Emirati_480                                      |           0.00
Emirati_754                                      |           0.00
Emirati_4331                                     |           0.00
Emirati_1193                                     |           0.00
spk_sp_en_490                                    |           0.00
Emirati_547                                      |           0.00
Emirati_1992                                     |           0.00
Emirati_2519                                     |           0.00
Emirati_3958                                     |           0.00
spk_sp_en_338                                    |           0.00
Emirati_2458                                     |           0.00
spk_sp_ar_233                                    |           0.00
spk_sp_ar_999                                    |           0.00
Emirati_2566                                     |           0.00
Emirati_1487                                     |           0.00
spk_sp_en_121                                    |           0.00
Emirati_3465                                     |           0.00
Emirati_1533                                     |           0.00
Emirati_3342                                     |           0.00
Emirati_1570                                     |           0.00
spk_sp_ar_285                                    |           0.00
Emirati_1578                                     |           0.00
Emirati_617                                      |           0.00
Emirati_1038                                     |           0.00
spk_sp_ar_1328                                   |           0.00
Emirati_1499                                     |           0.00
Emirati_1454                                     |           0.00
Emirati_3551                                     |           0.00
Emirati_1122                                     |           0.00
Emirati_2746                                     |           0.00
spk_sp_ar_1193                                   |           0.00
spk_sp_ar_784                                    |           0.00
Emirati_1369                                     |           0.00
Emirati_1186                                     |           0.00
Emirati_3807                                     |           0.00
Emirati_3602                                     |           0.00
Emirati_2260                                     |           0.00
spk_sp_ar_582                                    |           0.00
Emirati_203                                      |           0.00
Emirati_520                                      |           0.00
Emirati_1783                                     |           0.00
Emirati_657                                      |           0.00
Emirati_2473                                     |           0.00
Emirati_3594                                     |           0.00
spk_sp_ar_9                                      |           0.00
Emirati_2860                                     |           0.00
Emirati_3500                                     |           0.00
spk_sp_en_50                                     |           0.00
Emirati_1297                                     |           0.00
Emirati_2730                                     |           0.00
spk_sp_ar_861                                    |           0.00
spk_sp_ar_121                                    |           0.00
Emirati_60                                       |           0.00
Emirati_84                                       |           0.00
Emirati_515                                      |           0.00
Emirati_1389                                     |           0.00
Emirati_3793                                     |           0.00
Emirati_938                                      |           0.00
spk_sp_ar_461                                    |           0.00
spk_sp_ar_998                                    |           0.00
Emirati_276                                      |           0.00
spk_sp_en_379                                    |           0.00
Emirati_1385                                     |           0.00
Emirati_4024                                     |           0.00
Emirati_297                                      |           0.00
Emirati_1317                                     |           0.00
Emirati_1155                                     |           0.00
Emirati_992                                      |           0.00
spk_sp_ar_810                                    |           0.00
Emirati_731                                      |           0.00
spk_sp_en_151                                    |           0.00
spk_sp_ar_230                                    |           0.00
spk_sp_ar_1244                                   |           0.00
Emirati_4633                                     |           0.00
Emirati_3570                                     |           0.00
Emirati_916                                      |           0.00
Emirati_1712                                     |           0.00
Emirati_359                                      |           0.00
spk_sp_ar_139                                    |           0.00
Emirati_1609                                     |           0.00
spk_sp_ar_1202                                   |           0.00
spk_sp_en_420                                    |           0.00
spk_sp_en_434                                    |           0.00
spk_sp_ar_1100                                   |           0.00
spk_sp_ar_1248                                   |           0.00
Emirati_2059                                     |           0.00
Emirati_610                                      |           0.00
spk_sp_ar_1325                                   |           0.00
spk_sp_ar_1466                                   |           0.00
spk_sp_ar_1755                                   |           0.00
Emirati_3387                                     |           0.00
Emirati_3831                                     |           0.00
Emirati_3738                                     |           0.00
Emirati_1276                                     |           0.00
Emirati_1518                                     |           0.00
Emirati_2502                                     |           0.00
Emirati_1606                                     |           0.00
Emirati_2367                                     |           0.00
Emirati_1608                                     |           0.00
Emirati_2027                                     |           0.00
Emirati_282                                      |           0.00
Emirati_416                                      |           0.00
Emirati_2646                                     |           0.00
Emirati_1541                                     |           0.00
spk_sp_ar_331                                    |           0.00
spk_sp_en_180                                    |           0.00
Emirati_1489                                     |           0.00
Emirati_1481                                     |           0.00
Emirati_842                                      |           0.00
Emirati_2044                                     |           0.00
Emirati_2440                                     |           0.00
spk_sp_ar_732                                    |           0.00
Emirati_903                                      |           0.00
Emirati_1048                                     |           0.00
Emirati_830                                      |           0.00
Emirati_3148                                     |           0.00
Emirati_2884                                     |           0.00
Emirati_3665                                     |           0.00
Emirati_2081                                     |           0.00
Emirati_3592                                     |           0.00
spk_sp_ar_743                                    |           0.00
Emirati_752                                      |           0.00
Emirati_4115                                     |           0.00
Emirati_1022                                     |           0.00
spk_sp_ar_5                                      |           0.00
spk_sp_ar_378                                    |           0.00
spk_sp_ar_1305                                   |           0.00
Emirati_581                                      |           0.00
spk_sp_en_69                                     |           0.00
Emirati_3481                                     |           0.00
Emirati_654                                      |           0.00
spk_sp_ar_1568                                   |           0.00
spk_sp_en_154                                    |           0.00
Emirati_3697                                     |           0.00
Emirati_3696                                     |           0.00
Emirati_3766                                     |           0.00
Emirati_1587                                     |           0.00
spk_sp_ar_1274                                   |           0.00
Emirati_1970                                     |           0.00
Emirati_2348                                     |           0.00
Emirati_2484                                     |           0.00
Emirati_1501                                     |           0.00
spk_sp_en_293                                    |           0.00
spk_sp_ar_949                                    |           0.00
spk_sp_en_369                                    |           0.00
spk_sp_ar_1543                                   |           0.00
spk_sp_ar_836                                    |           0.00
spk_sp_ar_1646                                   |           0.00
Emirati_785                                      |           0.00
spk_sp_ar_350                                    |           0.00
spk_sp_ar_376                                    |           0.00
Emirati_3732                                     |           0.00
Emirati_1875                                     |           0.00
Emirati_3633                                     |           0.00
Emirati_39                                       |           0.00
spk_sp_ar_1028                                   |           0.00
Emirati_47                                       |           0.00
Emirati_4250                                     |           0.00
Emirati_1325                                     |           0.00
spk_sp_ar_564                                    |           0.00
Emirati_67                                       |           0.00
spk_sp_ar_460                                    |           0.00
Emirati_630                                      |           0.00
Emirati_2085                                     |           0.00
Emirati_367                                      |           0.00
Emirati_521                                      |           0.00
spk_sp_ar_364                                    |           0.00
Emirati_1671                                     |           0.00
spk_sp_ar_1652                                   |           0.00
Emirati_4487                                     |           0.00
Emirati_1603                                     |           0.00
spk_sp_ar_849                                    |           0.00
spk_sp_en_103                                    |           0.00
Emirati_3324                                     |           0.00
spk_sp_ar_511                                    |           0.00
Emirati_3857                                     |           0.00
Emirati_305                                      |           0.00
spk_sp_ar_387                                    |           0.00
Emirati_2584                                     |           0.00
Emirati_3699                                     |           0.00
spk_sp_ar_136                                    |           0.00
spk_sp_en_199                                    |           0.00
Emirati_1826                                     |           0.00
Emirati_272                                      |           0.00
Emirati_3679                                     |           0.00
spk_sp_ar_220                                    |           0.00
Emirati_1714                                     |           0.00
Emirati_43                                       |           0.00
Emirati_1520                                     |           0.00
Emirati_1151                                     |           0.00
Emirati_1353                                     |           0.00
Emirati_3840                                     |           0.00
spk_sp_en_450                                    |           0.00
Emirati_3913                                     |           0.00
Emirati_1018                                     |           0.00
spk_sp_ar_904                                    |           0.00
Emirati_1726                                     |           0.00
Emirati_737                                      |           0.00
Emirati_1336                                     |           0.00
Emirati_3385                                     |           0.00
Emirati_1286                                     |           0.00
Emirati_387                                      |           0.00
spk_sp_ar_466                                    |           0.00
Emirati_670                                      |           0.00
Emirati_4403                                     |           0.00
Emirati_951                                      |           0.00
Emirati_1528                                     |           0.00
Emirati_3451                                     |           0.00
spk_sp_ar_1220                                   |           0.00
Emirati_3767                                     |           0.00
Emirati_1961                                     |           0.00
Emirati_2658                                     |           0.00
Emirati_2351                                     |           0.00
Emirati_238                                      |           0.00
Emirati_2942                                     |           0.00
Emirati_4413                                     |           0.00
Emirati_1702                                     |           0.00
Emirati_3524                                     |           0.00
Emirati_4417                                     |           0.00
Emirati_3651                                     |           0.00
Emirati_1599                                     |           0.00
Emirati_118                                      |           0.00
Emirati_162                                      |           0.00
Emirati_1140                                     |           0.00
spk_sp_ar_1105                                   |           0.00
Emirati_1673                                     |           0.00
Emirati_2227                                     |           0.00
Emirati_618                                      |           0.00
Emirati_4449                                     |           0.00
spk_sp_ar_595                                    |           0.00
spk_sp_ar_1288                                   |           0.00
Emirati_326                                      |           0.00
Emirati_1273                                     |           0.00
spk_sp_ar_952                                    |           0.00
Emirati_1828                                     |           0.00
Emirati_1433                                     |           0.00
spk_sp_en_468                                    |           0.00
spk_sp_ar_597                                    |           0.00
spk_sp_ar_1449                                   |           0.00
Emirati_3503                                     |           0.00
spk_sp_ar_1379                                   |           0.00
spk_sp_en_160                                    |           0.00
Emirati_90                                       |           0.00
Emirati_1432                                     |           0.00
spk_sp_en_427                                    |           0.00
Emirati_506                                      |           0.00
Emirati_3879                                     |           0.00
Emirati_1817                                     |           0.00
Emirati_3328                                     |           0.00
Emirati_3109                                     |           0.00
Emirati_3479                                     |           0.00
Emirati_320                                      |           0.00
Emirati_3948                                     |           0.00
spk_sp_ar_24                                     |           0.00
spk_sp_ar_295                                    |           0.00
spk_sp_ar_707                                    |           0.00
spk_sp_ar_1038                                   |           0.00
Emirati_832                                      |           0.00
Emirati_2342                                     |           0.00
spk_sp_ar_320                                    |           0.00
spk_sp_ar_351                                    |           0.00
spk_sp_en_405                                    |           0.00
spk_sp_ar_342                                    |           0.00
Emirati_226                                      |           0.00
Emirati_2979                                     |           0.00
spk_sp_ar_528                                    |           0.00
Emirati_2448                                     |           0.00
Emirati_1223                                     |           0.00
spk_sp_ar_181                                    |           0.00
spk_sp_ar_464                                    |           0.00
Emirati_4265                                     |           0.00
spk_sp_ar_1180                                   |           0.00
Emirati_1895                                     |           0.00
Emirati_2184                                     |           0.00
Emirati_2591                                     |           0.00
Emirati_4158                                     |           0.00
Emirati_557                                      |           0.00
Emirati_390                                      |           0.00
Emirati_1538                                     |           0.00
Emirati_65                                       |           0.00
spk_sp_ar_873                                    |           0.00
spk_sp_ar_291                                    |           0.00
Emirati_195                                      |           0.00
Emirati_1184                                     |           0.00
spk_sp_en_36                                     |           0.00
Emirati_813                                      |           0.00
Emirati_2433                                     |           0.00
spk_sp_en_429                                    |           0.00
spk_sp_ar_679                                    |           0.00
Emirati_2134                                     |           0.00
Emirati_2574                                     |           0.00
Emirati_505                                      |           0.00
spk_sp_en_93                                     |           0.00
Emirati_1483                                     |           0.00
Emirati_3136                                     |           0.00
spk_sp_ar_1252                                   |           0.00
Emirati_1758                                     |           0.00
spk_sp_ar_332                                    |           0.00
spk_sp_ar_542                                    |           0.00
spk_sp_en_163                                    |           0.00
Emirati_2711                                     |           0.00
Emirati_3313                                     |           0.00
Emirati_562                                      |           0.00
Emirati_2965                                     |           0.00
spk_sp_ar_1034                                   |           0.00
spk_sp_en_112                                    |           0.00
Emirati_432                                      |           0.00
Emirati_2638                                     |           0.00
Emirati_2825                                     |           0.00
spk_sp_ar_818                                    |           0.00
Emirati_3170                                     |           0.00
spk_sp_ar_218                                    |           0.00
Emirati_545                                      |           0.00
Emirati_2028                                     |           0.00
Emirati_3670                                     |           0.00
spk_sp_ar_86                                     |           0.00
Emirati_1690                                     |           0.00
Emirati_2725                                     |           0.00
spk_sp_ar_569                                    |           0.00
spk_sp_en_106                                    |           0.00
Emirati_2331                                     |           0.00
spk_sp_ar_1072                                   |           0.00
Emirati_4226                                     |           0.00
Emirati_1509                                     |           0.00
Emirati_880                                      |           0.00
spk_sp_ar_1765                                   |           0.00
Emirati_1341                                     |           0.00
Emirati_1065                                     |           0.00
Emirati_409                                      |           0.00
Emirati_2149                                     |           0.00
Emirati_468                                      |           0.00
Emirati_1144                                     |           0.00
Emirati_3701                                     |           0.00
Emirati_3448                                     |           0.00
Emirati_786                                      |           0.00
Emirati_370                                      |           0.00
spk_sp_ar_1506                                   |           0.00
Emirati_3349                                     |           0.00
Emirati_1277                                     |           0.00
Emirati_3123                                     |           0.00
Emirati_1556                                     |           0.00
spk_sp_ar_68                                     |           0.00
spk_sp_en_332                                    |           0.00
spk_sp_ar_28                                     |           0.00
Emirati_3907                                     |           0.00
Emirati_512                                      |           0.00
Emirati_1707                                     |           0.00
Emirati_4248                                     |           0.00
Emirati_161                                      |           0.00
Emirati_1480                                     |           0.00
spk_sp_ar_691                                    |           0.00
spk_sp_en_498                                    |           0.00
spk_sp_en_225                                    |           0.00
spk_sp_ar_237                                    |           0.00
Emirati_1634                                     |           0.00
Emirati_2361                                     |           0.00
Emirati_1054                                     |           0.00
spk_sp_ar_593                                    |           0.00
spk_sp_ar_1272                                   |           0.00
Emirati_1782                                     |           0.00
Emirati_4587                                     |           0.00
Emirati_280                                      |           0.00
spk_sp_ar_783                                    |           0.00
Emirati_261                                      |           0.00
Emirati_790                                      |           0.00
spk_sp_ar_753                                    |           0.00
Emirati_435                                      |           0.00
Emirati_486                                      |           0.00
